0.1 39.6095 81.5839
0.2 22.093 17.7125
0.3 17.0351 4.51757
0.4 15.3499 0.662615
0.5 15.0001 -0.00225002
0.6 15.2788 0.521557
0.7 15.8695 1.81797
0.8 16.6129 3.51703
0.9 17.7731 6.03307
