0.1 39.1083 89.2442
0.2 21.6431 15.9681
0.3 16.9593 4.08832
0.4 15.3812 0.762864
0.5 15 -0.000225
0.6 15.2508 0.50979
0.7 15.8816 1.74487
0.8 16.6973 3.57449
0.9 17.6775 5.85621
